gpr_mean,true_y,gpr_lwr,gpr_upr,cf,cf_lwr,cf_upr,month,unit,exile
6.674822252617901,3.28820116054159,5.087292765270158,8.262351739965643,6.674822252617901,5.087292765270158,8.262351739965643,2013-05-01,id:twitter.com:85723280,0
6.306625999845095,3.9039039039039,4.829796132410585,7.7834558672796055,6.306625999845095,4.829796132410585,7.7834558672796055,2013-06-01,id:twitter.com:85723280,0
5.776095998745304,4.27807486631016,4.3821328236092665,7.1700591738813415,5.776095998745304,4.3821328236092665,7.1700591738813415,2013-07-01,id:twitter.com:85723280,0
5.813418138882198,4.3859649122807,4.466062655925694,7.160773621838701,5.813418138882198,4.466062655925694,7.160773621838701,2013-08-01,id:twitter.com:85723280,0
5.751730212115161,2.41935483870968,4.444326104316807,7.0591343199135155,5.751730212115161,4.444326104316807,7.0591343199135155,2013-09-01,id:twitter.com:85723280,0
5.869141830692968,1.97183098591549,4.585991092206407,7.1522925691795285,5.869141830692968,4.585991092206407,7.1522925691795285,2013-10-01,id:twitter.com:85723280,0
5.751156961496905,4.90463215258856,4.494856766421067,7.007457156572744,5.751156961496905,4.494856766421067,7.007457156572744,2013-11-01,id:twitter.com:85723280,0
5.683805406267059,1.20192307692308,4.44550972344493,6.922101089089187,5.683805406267059,4.44550972344493,6.922101089089187,2013-12-01,id:twitter.com:85723280,0
5.335829704766706,1.62337662337662,4.120512454657464,6.551146954875947,5.335829704766706,4.120512454657464,6.551146954875947,2013-01-01,id:twitter.com:85723280,0
5.697978964992608,2.88713910761155,4.446410610665893,6.949547319319322,5.697978964992608,4.446410610665893,6.949547319319322,2014-02-01,id:twitter.com:85723280,0
5.684853367957732,8.6837294332724,4.372330717479903,6.997376018435562,5.684853367957732,4.372330717479903,6.997376018435562,2014-03-01,id:twitter.com:85723280,0
5.451652436500667,7.18954248366013,4.194485947017061,6.708818925984273,5.451652436500667,4.194485947017061,6.708818925984273,2014-04-01,id:twitter.com:85723280,0
5.220318119461071,4.93046776232617,3.999325087192475,6.441311151729668,5.220318119461071,3.999325087192475,6.441311151729668,2014-05-01,id:twitter.com:85723280,0
5.014517031892695,3.56164383561644,3.812615663725126,6.216418400060265,5.014517031892695,3.812615663725126,6.216418400060265,2014-06-01,id:twitter.com:85723280,0
4.600040633529359,2.17864923747277,3.4330385405213586,5.767042726537358,4.600040633529359,3.4330385405213586,5.767042726537358,2014-07-01,id:twitter.com:85723280,0
